RMSD,Trial 01,Trial 02,Trial 03,Trial 04,Trial 05,Trial 06,Trial 07,Trial 08,Trial 09,Trial 10
3.0,-2.0666966782753695,-1.1318465608659665,-1.499885097804743,-1.5827875258739306,-1.65602201662752,-0.5521044482412462,-2.785737081700301,-3.2693047870199825,-1.7607222518490058,-0.3471610515843661
3.05,-2.1507301233212006,-1.179403134619744,-1.591218399706662,-1.715844896137446,-1.6191961105537687,-0.5317418436508563,-2.874173578824221,-3.3051997282397814,-1.7901132238600284,-0.4155309648411961
3.1,-2.026747403520614,-1.1595050394021922,-1.5618977149974502,-1.8978496571126418,-1.57613100952951,-0.6022542192229108,-2.878146497965107,-3.036136371506471,-1.652083913468154,-0.1935714438496679
3.15,-1.9804860590461226,-1.1112865989193588,-1.4205604677806716,-1.826653632668972,-1.4879988055483864,-0.57341554995218,-2.989632417559791,-3.16694912296856,-1.712051449866711,-0.19521705852954824
3.2,-2.0568833787857463,-1.1247929780937542,-1.4852100498140528,-2.049432219091311,-1.467245865353989,-0.5451805504006774,-2.951243178032746,-3.095017623997913,-1.6337416840056673,-0.2415503130808502
3.25,-2.014689661248615,-1.111506169420012,-1.4617039772550913,-2.1973176398974115,-1.2626828671798798,-0.4721220620530528,-2.8941256438169582,-3.070744977338924,-1.5728404955040118,-0.1398985394930725
3.3,-1.8365452501941792,-0.8094792529501181,-1.7328724174392665,-2.2435117152874238,-1.3315472717172019,-0.3947744613567983,-2.9727136396898954,-3.1118608981376292,-1.5571358263694686,-0.20330043165685638
3.35,-1.8434486057966166,-0.9446383518869345,-2.0431679300075305,-2.3182763344093535,-1.1960423964333413,-0.5317782274996424,-2.987538560366703,-2.869624837252593,-1.7939829617983758,-0.2174664937378193
3.4,-1.593861953255887,-0.9369932449652525,-2.1986158407643366,-2.1971408678222213,-0.9898427931028528,-0.4845248024423107,-2.82983002439249,-2.862387854001251,-1.6969371829425874,-0.20923595940016065
3.45,-1.5668158221179913,-0.8448275507151715,-2.29690246561058,-2.2786101292028897,-1.0026198389266994,-0.37188143964102965,-3.023577741878994,-2.6122594591783512,-1.8339698208504003,-0.3702340682389441
3.5,-1.4916294686416403,-1.0290718517870983,-2.700325372596173,-2.5434830324706748,-0.900939675428151,-0.4465072443881305,-2.7577782276859826,-2.8016524074087736,-1.7202320918731722,-0.43659475048141366
3.55,-1.3647812211575274,-1.0196523912619084,-2.622273030408663,-2.5349890486301625,-1.056309349884978,-0.2494455211132592,-2.8028834809324885,-2.7767743935061615,-1.6422702193426895,-0.3160423112384768
3.6,-1.4040432651242578,-0.9610884532458966,-2.9587759011612236,-2.504512242982727,-0.9956628389803366,-0.23616904509275996,-2.8611135971045956,-2.7234260076280554,-1.794064471049598,-0.5641598483918453
3.65,-1.2327131955286796,-0.8206969194636203,-3.088349378086689,-2.4984201316062475,-1.040800138821934,-0.46385216366110915,-3.013640398375528,-2.4115230618459558,-1.9161199220915868,-0.8830132259083339
3.7,-1.257494332676518,-1.0221756509430984,-3.1811877315228854,-2.501507847543071,-1.0920919803052953,-0.2947233199408351,-3.0297798288091182,-2.3395001627727203,-1.673904245391958,-0.7506283753779361
3.75,-1.3915268086393064,-0.8825906591657307,-3.258590720855299,-2.40515808840605,-1.0685363012578186,-0.4851347689505434,-3.072417498350753,-2.359265991550894,-1.753234729756448,-0.7390088248229092
3.8,-1.350872073672253,-0.7792401168569985,-3.2333042477260117,-2.3812451692042016,-1.137443882844087,-0.2575185477248316,-3.250376289917429,-2.158100219885444,-1.6440764142512996,-0.9311864952564578
3.85,-1.19156406951938,-0.9871949682623145,-3.156068989517484,-2.2831248727172677,-1.0137043750074208,-0.29419123159385824,-3.131879901227096,-2.17174968759628,-1.5934927202697193,-0.9648480126356924
3.9,-1.225632535095882,-0.8670380347042778,-3.300395108299728,-2.203121336501324,-1.103152824683356,-0.17474510104371077,-3.0741706235088295,-2.083454452746526,-1.6238166252553254,-1.0655550390322153
3.95,-1.0256752776714284,-0.9034258806741139,-3.368561562205452,-2.1020334163711976,-0.9070428185998012,-0.30890604063443955,-3.0012500879317177,-2.0687123916372196,-1.402415278966339,-1.019727401209034
4.0,-1.1545005196282838,-1.0381272210834718,-3.2711442524367533,-1.945390404503771,-0.7573556560974452,-0.3032540201538733,-2.9422555994353616,-1.853219908665365,-1.4866580158772231,-1.1896194654701875
4.05,-1.188294180942543,-1.0400497297022344,-3.322332222736496,-1.937650873874661,-0.8831939593845997,-0.2462662577429003,-2.9406660917836525,-1.7637186890244483,-1.2596038746414528,-1.3904396553093592
4.1,-1.009999361555568,-0.7590835915913612,-3.4988533721100974,-1.9020587644369917,-0.7407758383720175,-0.17255707313004853,-2.708805153634933,-1.533828687939796,-1.1191933234694953,-1.6703910890177804
4.15,-1.1023551026406064,-0.9089487025661717,-3.266624711029888,-1.7896663039540701,-0.5753683880470769,-0.2094094105307035,-2.601560963612651,-1.4714575269060293,-1.201871042507405,-1.5988636275087724
